OBJECTID,Damage,City,Zip_Code,CAL_FIRE_Unit,County,Incident_Start_Date,Structure_Defense_Actions_Taken,Structure_Type,Structure_Category,Number_of_Units,Roof_Construction,Eaves,Vent_Screen,Exterior_Siding,Window_Pane,DeckPorch_On_Grade,DeckPorch_Elevated,Patio_CoverCarport_Attached_to_Structure,Fence_Attached_to_Structure,Distance_Propane_Tank_to_Structure,Distance_Residence_to_UtilityMisc_Structure,Assessed_Improved_Value,Year_Built,Latitude,Longitude,Zip_Code_Prefix,Year_Built_Known,Incident_Start_Year,Incident_Start_Month,Incident_Start_Month_Name,Incident_Start_Weekday,Assessed_Improved_Value_Known,Damage_Binary
44288,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Masonry/Concrete,Wood,Non Combustible,Non Combustible,Unknown,Unknown,45660.0,1940,39.795747320393,-121.580200223282,959,1,2018,11,November,Thursday,1,1
131525,No Damage,Malibu,90265,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Concrete,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,Unknown,623377.0,1941,34.0388713,-118.646314,902,1,2025,1,January,Tuesday,1,0
42874,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,Unknown,Unknown,138166.0,1967,39.7821921238714,-121.603467265572,959,1,2018,11,November,Thursday,1,1
50393,Destroyed (>50%),Unincorporated,95485,LNU,Lake,2018-07-27,Unknown,Mobile Home Single Wide,Single Residence,Unknown,Other,No Eaves,No Vents,Combustible,Single Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,0-10,>=50,0.0,1961,39.2260780823845,-122.936521799352,954,0,2018,7,July,Friday,1,1
86636,No Damage,Taylorsville,95983,LMU,Plumas,2021-07-13,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Metal,Enclosed,No Vents,Wood,Multi Pane,Wood,Wood,Combustible,No Fence,Unknown,Unknown,97975.0,1961,40.0499538590859,-120.784648876713,959,0,2021,7,July,Tuesday,1,0
91930,No Damage,Foresthill,95631,NEU,Placer,2022-09-06,Unknown,Mobile Home Double Wide,Single Residence,0.0,Asphalt,Enclosed,No Vents,Wood,Multi Pane,No Deck/Porch,Wood,Combustible,No Fence,Unknown,Unknown,186921.0,1992,39.00511753,-120.84546067,956,1,2022,9,September,Tuesday,1,0
110016,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,Unknown,Unknown,345867.0,1953,34.1882568,-118.1387099,910,1,2025,1,January,Tuesday,1,0
108750,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,Unscreened,Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,Unknown,49217.0,1937,34.1824474,-118.1531952,910,1,2025,1,January,Tuesday,1,0
3172,Destroyed (>50%),Berry Creek,95916,BTU,Butte,2020-09-09,Unknown,Single Family Residence Single Story,Single Residence,0.0,Metal,Unknown,"Mesh Screen <= 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,61926.0,1954,39.6298622552694,-121.399127438486,959,1,2020,9,September,Wednesday,1,1
79153,No Damage,Junction City,96048,SHU,Trinity,2021-08-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Metal,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Wood,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,64324.0,1961,40.6944107099729,-123.044257115194,960,0,2021,8,August,Saturday,1,0
80542,No Damage,Unknown,Unknown,AEU,El Dorado,2021-08-14,Engine Company Actions,Single Family Residence Single Story,Single Residence,0.0,Metal,Unenclosed,No Vents,Wood,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,0.0,1961,38.8026415471062,-120.110803065297,Unknown,0,2021,8,August,Saturday,0,0
130884,No Damage,Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,Combustible,Non Combustible,Unknown,Unknown,0.0,2000,34.0448383,-118.5340766,902,1,2025,1,January,Tuesday,1,0
103581,No Damage,Sierra Madre,91024,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,Wood,Combustible,No Fence,Unknown,Unknown,687901.0,1949,34.17195,-118.056653,910,1,2025,1,January,Tuesday,1,0
43134,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,>30,<=30,88310.0,1959,39.7461073896016,-121.649382065969,959,1,2018,11,November,Thursday,1,1
110101,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Tile,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Composite,Wood,No Patio Cover/Carport,Combustible,Unknown,Unknown,426084.0,1945,34.1861687,-118.1417748,910,1,2025,1,January,Tuesday,1,0
44706,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unknown,Unknown,Combustible,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,128626.0,1977,39.7541661333036,-121.581625633144,959,1,2018,11,November,Thursday,1,1
53970,No Damage,Unincorporated,95954,BTU,Butte,2018-11-08,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,96990.0,2000,39.8201966066265,-121.598384153927,959,1,2018,11,November,Thursday,1,0
95324,No Damage,Cohasset,95973,BTU,Butte,2024-07-24,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,>30,Unknown,128157.0,1993,39.9385068,-121.7184416,959,1,2024,7,July,Wednesday,1,0
100161,No Damage,Somis,93066,VNC,Ventura,2024-11-06,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Tile,Enclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,Combustible,No Fence,Unknown,>=50,0.0,2002,34.2828072,-118.9961424,930,1,2024,11,November,Wednesday,1,0
16794,No Damage,Vacaville,95688,LNU,Solano,2020-08-16,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,525300.0,1973,38.4141183506523,-122.006697052918,956,1,2020,8,August,Sunday,1,0
125882,Destroyed (>50%),Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,School,Nonresidential Commercial,Unknown,Asphalt,Unenclosed,No Vents,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,0.0,1961,34.0482838,-118.5315015,902,0,2025,1,January,Tuesday,0,1
16680,No Damage,Vacaville,95688,LNU,Solano,2020-08-16,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,99280.0,1968,38.3339135478398,-122.04219195477,956,1,2020,8,August,Sunday,1,0
104034,No Damage,Arcadia,91006,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Concrete,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,368120.0,1960,34.1765201,-118.0231237,910,1,2025,1,January,Tuesday,1,0
109015,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,No Eaves,Unknown,Stucco Brick Cement,Multi Pane,Unknown,No Deck/Porch,Unknown,No Fence,Unknown,Unknown,65594.0,1926,34.188858,-118.1487505,910,1,2025,1,January,Tuesday,1,1
2465,Destroyed (>50%),Berry Creek,95916,BTU,Butte,2020-09-09,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,Unenclosed,No Vents,Metal,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,210000.0,2008,39.6226938419922,-121.400639043496,959,1,2020,9,September,Wednesday,1,1
75262,Destroyed (>50%),Unincorporated,Unknown,LNU,Sonoma,2019-10-23,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,Unenclosed,Unknown,Metal,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,0.0,1961,38.8050264978978,-122.788078592486,Unknown,0,2019,10,October,Wednesday,0,1
122612,Destroyed (>50%),Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Tile,Unknown,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Unknown,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,Unknown,Unknown,0.0,1946,34.0406889,-118.5283738,902,1,2025,1,January,Tuesday,1,1
114961,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,Unknown,Unknown,133406.0,1941,34.1860792,-118.1298775,910,1,2025,1,January,Tuesday,1,1
12124,No Damage,Saint Helena,94574,LNU,Napa,2020-09-27,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Wood,Enclosed,No Vents,Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,0.0,1961,38.5162652054321,-122.440815009761,945,0,2020,9,September,Sunday,0,0
44255,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,42847.0,1942,39.7773560752282,-121.598682980303,959,1,2018,11,November,Thursday,1,1
129128,Destroyed (>50%),Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Tile,No Eaves,No Vents,Stucco Brick Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,0.0,2002,34.0462011,-118.5183371,902,1,2025,1,January,Tuesday,1,1
28922,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Mixed Commercial/Residential,Mixed Commercial/Residential,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,205000.0,1964,39.7493857368145,-121.593300932687,959,1,2018,11,November,Thursday,1,1
93406,No Damage,Oroville,95966,BTU,Butte,2024-06-24,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unenclosed,Unknown,Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,21-30,>=50,184847.0,1991,39.4417382,-121.5062325,959,1,2024,6,June,Monday,1,0
122112,No Damage,Malibu,90265,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Metal,No Eaves,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,653124.0,1958,34.0401036,-118.624293,902,1,2025,1,January,Tuesday,1,0
7023,Destroyed (>50%),Lakeshore,93634,FKU,Fresno,2020-09-04,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unknown,Unknown,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,0.0,1961,37.2368310166803,-119.19015329795,936,0,2020,9,September,Friday,1,1
105316,Destroyed (>50%),Altadena,Unknown,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unknown,"Mesh Screen > 1/8""""",Unknown,Unknown,Masonry/Concrete,Unknown,Unknown,No Fence,Unknown,Unknown,0.0,1961,34.2033298,-118.1344226,Unknown,0,2025,1,January,Tuesday,0,1
100083,No Damage,Somis,93066,VNC,Ventura,2024-11-06,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Enclosed,No Vents,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,387063.0,1978,34.2887578,-119.0028513,930,1,2024,11,November,Wednesday,1,0
84143,Destroyed (>50%),Greenville,95947,LMU,Plumas,2021-07-13,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,50634.0,1961,40.1591396498009,-120.942873093105,959,0,2021,7,July,Tuesday,1,1
128782,Destroyed (>50%),Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unknown,No Vents,Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,586770.0,1952,34.0508939,-118.5193956,902,1,2025,1,January,Tuesday,1,1
24577,No Damage,Pescadero,94060,CZU,San Mateo,2020-08-16,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,186348.0,1961,37.2402093166944,-122.317304795134,940,0,2020,8,August,Sunday,1,0
49699,Destroyed (>50%),Los Angeles,90265,LAC,Los Angeles,2018-11-08,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unknown,Unknown,Ignition Resistant,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,Unknown,693978.0,1975,34.0768945171521,-118.925598738904,902,1,2018,11,November,Thursday,1,1
91655,No Damage,Klamath River,96050,SKU,Siskiyou,2022-07-29,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Metal,No Eaves,"Mesh Screen > 1/8""""",Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,Unknown,118887.0,1960,41.83890914,-122.93540634,960,1,2022,7,July,Friday,1,0
113568,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Stucco Brick Cement,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,277461.0,1947,34.1877581,-118.1197557,910,1,2025,1,January,Tuesday,1,1
126821,No Damage,Malibu,90265,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,Non Combustible,Non Combustible,Unknown,30-50,220233.0,1955,34.0716979,-118.6558273,902,1,2025,1,January,Tuesday,1,0
48579,Destroyed (>50%),Los Angeles,Unknown,LAC,Los Angeles,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,199822.0,1961,34.1083149420667,-118.758529074217,Unknown,0,2018,11,November,Thursday,1,1
109535,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unknown,Unknown,Unknown,Unknown,Masonry/Concrete,Unknown,Unknown,No Fence,Unknown,30-50,66766.0,1924,34.1905376,-118.1512517,910,1,2025,1,January,Tuesday,1,1
56594,No Damage,Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,82792.0,1947,39.7324657091735,-121.635889444063,959,1,2018,11,November,Thursday,1,0
13836,Destroyed (>50%),Santa Rosa,95404,LNU,Sonoma,2020-09-27,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Metal,Unknown,"Mesh Screen > 1/8""""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,>30,Unknown,295997.0,2001,38.5235127336076,-122.596083033149,954,1,2020,9,September,Sunday,1,1
36562,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,220540.0,1989,39.7395936985376,-121.601109662262,959,1,2018,11,November,Thursday,1,1
6780,Destroyed (>50%),Lakeshore,93634,FKU,Fresno,2020-09-04,Dozer Fuel Break,Single Family Residence Single Story,Single Residence,0.0,Metal,Enclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,Wood,No Deck/Porch,Unknown,No Fence,Unknown,Unknown,0.0,1961,37.2424360656489,-119.203800489373,936,0,2020,9,September,Friday,1,1
110874,No Damage,Pasadena,91107,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,No Vents,Stucco Brick Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,142558.0,1941,34.1661849,-118.095396,911,1,2025,1,January,Tuesday,1,0
3198,Destroyed (>50%),Berry Creek,95916,BTU,Butte,2020-09-09,Unknown,Mobile Home Double Wide,Single Residence,0.0,Other,Unknown,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Wood,No Deck/Porch,Combustible,No Fence,>30,<=30,88080.0,2006,39.6275609028467,-121.425456217742,959,1,2020,9,September,Wednesday,1,1
76954,No Damage,Raymond,93653,MMU,Madera,2021-07-11,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Metal,Unenclosed,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,191730.0,1961,37.3396758236072,-119.810589746301,936,0,2021,7,July,Sunday,1,0
30087,Destroyed (>50%),Magalia,95954,BTU,Butte,2018-11-08,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Combustible,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,<=30,141725.0,1982,39.8150496017889,-121.603518406661,959,1,2018,11,November,Thursday,1,1
126818,Destroyed (>50%),Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Stucco Brick Cement,Unknown,Masonry/Concrete,Masonry/Concrete,Unknown,Combustible,Unknown,Unknown,424838.0,1936,34.0537979,-118.521642,902,1,2025,1,January,Tuesday,1,1
16644,No Damage,Napa,94558,LNU,Napa,2020-08-16,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,289000.0,2004,38.515883704811,-122.19133258847,945,1,2020,8,August,Sunday,1,0
56847,No Damage,Paradise,95969,BTU,Butte,2018-11-08,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,18797.0,1969,39.7617421305397,-121.595557526732,959,1,2018,11,November,Thursday,1,0
48146,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Mobile Home Single Wide,Single Residence,Unknown,Metal,No Eaves,"Mesh Screen > 1/8""""",Ignition Resistant,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,6120.0,1969,39.7692393998021,-121.613583716806,959,1,2018,11,November,Thursday,1,1
47135,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,Unknown,Ignition Resistant,Multi Pane,Wood,Wood,Combustible,Non Combustible,Unknown,Unknown,64661.0,1957,39.7557040701969,-121.583252626752,959,1,2018,11,November,Thursday,1,1
109262,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unknown,Unknown,Wood,Unknown,Unknown,Unknown,Unknown,No Fence,Unknown,<=30,306092.0,1908,34.1870469,-118.1407227,910,1,2025,1,January,Tuesday,1,1
51411,Destroyed (>50%),Unincorporated,96087,SHU,Shasta,2018-07-23,Fire Department,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unknown,Unknown,Combustible,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,0-10,Unknown,280000.0,1999,40.5936718164156,-122.491954416341,960,1,2018,7,July,Monday,1,1
78701,No Damage,Platina,96076,TGU,Tehama,2021-07-29,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Metal,Unenclosed,No Vents,Wood,Single Pane,Masonry/Concrete,Wood,Combustible,No Fence,11-20,Unknown,91417.0,1961,40.315941499704,-122.879954000172,960,0,2021,7,July,Thursday,1,0
127109,Destroyed (>50%),Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Tile,Unknown,Unknown,Stucco Brick Cement,Unknown,Masonry/Concrete,Masonry/Concrete,Unknown,Non Combustible,Unknown,Unknown,0.0,1951,34.0498656,-118.5142051,902,1,2025,1,January,Tuesday,1,1
16695,Destroyed (>50%),Unknown,Unknown,LNU,Solano,2020-08-16,Unknown,Motor Home,Single Residence,Unknown,Metal,Unknown,Unknown,Metal,Single Pane,No Deck/Porch,No Deck/Porch,Unknown,No Fence,Unknown,Unknown,807.0,1961,38.3901973958074,-122.079267662453,Unknown,0,2020,8,August,Sunday,1,1
101820,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,No Vents,Wood,Single Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,No Fence,Unknown,Unknown,203180.0,1953,34.1767947,-118.0994485,910,1,2025,1,January,Tuesday,1,0
36270,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,Unknown,<=30,115000.0,1963,39.7531404774184,-121.633604891751,959,1,2018,11,November,Thursday,1,1
41024,Destroyed (>50%),Unincorporated,95926,BTU,Butte,2018-11-08,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unknown,Unknown,Combustible,Unknown,No Deck/Porch,No Deck/Porch,Unknown,No Fence,Unknown,Unknown,89517.0,1979,39.7611138577361,-121.676558337423,959,1,2018,11,November,Thursday,1,1
55524,No Damage,Unincorporated,95965,BTU,Butte,2018-11-08,Unknown,Mobile Home Double Wide,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,26000.0,1980,39.658813391873,-121.62953340888,959,1,2018,11,November,Thursday,1,0
107097,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,88262.0,1925,34.1952511,-118.1519686,910,1,2025,1,January,Tuesday,1,0
51553,Destroyed (>50%),Unincorporated,96003,SHU,Shasta,2018-07-23,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unknown,Unknown,Combustible,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,>30,>=50,104168.0,1987,40.6174591330134,-122.421194183395,960,1,2018,7,July,Monday,1,1
123128,No Damage,Malibu,90265,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,596175.0,1974,34.0388062,-118.6351468,902,1,2025,1,January,Tuesday,1,0
124311,Destroyed (>50%),Malibu,90265,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Metal,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,Unknown,Non Combustible,Unknown,30-50,0.0,1980,34.0447243,-118.6575767,902,1,2025,1,January,Tuesday,1,1
107039,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,Unknown,Unknown,202476.0,1941,34.1938213,-118.1542957,910,1,2025,1,January,Tuesday,1,1
90569,No Damage,Mariposa,95338,MMU,Mariposa,2022-07-22,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Metal,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,Wood,Combustible,No Fence,Unknown,Unknown,202560.0,1947,37.51043346,-119.89058858,953,1,2022,7,July,Friday,1,0
55216,No Damage,Unincorporated,95954,BTU,Butte,2018-11-08,Unknown,Mobile Home Double Wide,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,147841.0,1994,39.8060813896775,-121.625662456032,959,1,2018,11,November,Thursday,1,0
90244,No Damage,Unknown,Unknown,MMU,Madera,2022-09-07,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,No Vents,Wood,Single Pane,Wood,Wood,Combustible,No Fence,>30,Unknown,0.0,1961,37.20818298,-119.48296117,Unknown,0,2022,9,September,Wednesday,1,0
